,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
48,7649,-28.83432045985384,-41.354071606592,-70.18839206644583,"(-30.730293, -4.48457, 9.541236, 0.37529743, 0.67112833, 0.4575413, -0.44653624)",0.25,9.27,24.09,0.129,352,0.0,rank_48_index_3
49,19333,9.592849513754484,-9.263183309879045,0.3296662038754405,"(-36.847366, 1.8408637, 1.2537074, 0.023932224, -0.94175583, -0.22802648, 0.24602264)",0.167,7.692,14.501,0.153,96,0.0,rank_49_index_6
50,14770,7.820601416779942,-8.850727567462275,-1.0301261506823334,"(-33.172134, -16.923355, 0.55986077, 0.07579095, 0.5129048, 0.8284275, -0.21187796)",0.0,7.128,30.896,0.038,313,0.0,rank_50_index_1332
51,2406,8.015616326285006,-8.30788654077059,-0.2922702144855851,"(-37.13391, 6.1114473, -0.66973233, 0.43912676, -0.6478016, -0.6027435, -0.15563178)",0.667,1.81,8.364,0.527,43,0.8888888888888888,rank_51_index_217
52,15978,-60.40952312233071,-56.178693804013264,-116.58821692634396,"(-18.005123, -12.151861, 24.77334, -0.82363254, -0.28711304, -0.21852154, 0.43754295)",0.0,14.207,40.995,0.017,243,0.0,rank_52_index_1
53,15568,8.812808112566136,-10.163104705500324,-1.350296592934189,"(-36.330746, 6.08899, -2.100293, 0.2775083, 0.9254341, -0.17390817, -0.19056971)",0.083,10.884,20.879,0.081,405,0.0,rank_53_index_1404
54,21423,8.566750590336486,-8.507635739829324,0.0591148505071625,"(-38.649372, 0.5420555, 2.1024477, 0.39212674, 0.45286977, -0.5411728, -0.59015054)",0.0,12.571,20.311,0.054,40,0.0,rank_54_index_4
55,2425,4.2244974066495455,-16.389968080658804,-12.165470674009258,"(-33.0896, -1.2629517, 12.645375, -0.2755687, 0.753416, 0.5224241, -0.28896236)",0.333,4.173,14.088,0.238,119,0.125,rank_55_index_8
56,1589,9.55959060452084,-9.83633474911139,-0.2767441445905518,"(-40.06572, 0.018943757, -3.7771466, 0.4563807, 0.43982455, -0.5821139, -0.50932753)",0.0,12.275,22.764,0.046,67,0.0,rank_56_index_143
57,12638,8.970905283822152,-8.657164176661656,0.3137411071604958,"(-23.570185, -15.861295, 21.97774, 0.38170213, 0.35787556, 0.70014274, -0.48582786)",0.0,10.406,38.663,0.022,448,0.0,rank_57_index_9
58,4842,8.786913553502997,-8.872820959146866,-0.0859074056438693,"(-28.007318, -11.719695, 23.741583, 0.65126824, 0.32699254, 0.30281988, -0.614187)",0.0,12.399,35.814,0.023,133,0.0,rank_58_index_3
59,23300,-27.02886549980404,-14.933232475778537,-41.96209797558258,"(-31.182383, -11.972561, 9.7464285, -0.82240546, -0.4593664, 0.21271648, 0.25958344)",0.0,13.091,30.485,0.028,85,0.0,rank_59_index_2
60,21219,-74.09474673804993,-58.21243220764767,-132.3071789456976,"(-29.90916, -10.940412, 9.608801, 0.79780847, 0.44969535, -0.18512048, -0.35637936)",0.0,13.062,29.824,0.029,291,0.0,rank_60_index_0
61,17262,8.0686379105591,-8.323786682570537,-0.2551487720114362,"(-39.30346, 0.085621595, -1.0773884, 0.1900771, -0.6999215, -0.66029793, 0.19490352)",0.417,3.736,14.218,0.273,39,0.3,rank_61_index_1557
62,16043,-3.8755044372036327,-17.51292839396544,-21.38843283116907,"(-32.766212, -7.0491033, 11.535941, 0.57048786, 0.5581445, 0.26849774, -0.53937685)",0.0,11.175,26.87,0.036,161,0.0,rank_62_index_0
63,18064,9.157412582259068,-9.124652154938316,0.0327604273207491,"(-35.62154, -9.703831, 10.596967, 0.22007467, 0.7557353, 0.45845428, -0.41261488)",0.0,9.036,24.52,0.045,445,0.0,rank_63_index_4
64,2813,9.509651758328324,-10.472570330679208,-0.9629185723508832,"(-35.68418, 3.6366997, 10.001937, 0.33625302, 0.8372767, 0.16923898, -0.39655995)",0.25,9.645,18.703,0.148,157,0.0,rank_64_index_7
65,4374,8.440996845644342,-9.382158285083126,-0.9411614394387832,"(-36.767487, 5.333749, 6.8921566, -0.22773498, -0.8925101, -0.28126502, 0.26917008)",0.417,7.989,16.197,0.222,49,0.0,rank_65_index_3
66,7997,5.9840504303209086,-12.278404626227765,-6.294354195906856,"(-35.30245, -3.519253, 12.517209, 0.605909, 0.581592, 0.16897255, -0.51582295)",0.0,11.668,24.857,0.04,193,0.0,rank_66_index_8
67,23063,8.785148983351796,-10.736887983577487,-1.951739000225693,"(-39.660515, 11.190912, 3.4286885, 0.46817932, 0.6784512, -0.39080793, -0.40961117)",0.083,12.77,20.383,0.082,310,0.0,rank_67_index_9
68,12985,-7.764605619554135,-19.48949908661131,-27.25410470616545,"(-21.42723, -6.2945447, 31.492805, 0.9588272, 0.2551349, 0.11148583, -0.055923935)",0.083,14.497,41.066,0.045,491,0.0,rank_68_index_0
69,20004,-11.003316443010728,-13.371303092774951,-24.37461953578568,"(-30.956022, -4.0300612, 16.488628, -0.5327713, -0.48494473, -0.44870123, 0.52882004)",0.167,10.495,27.625,0.091,555,0.0,rank_69_index_1804
70,2149,8.708210803449111,-9.176578573405838,-0.4683677699567266,"(-40.51954, -7.145316, 9.43838, 0.71104735, 0.4626171, -0.111184314, -0.51772124)",0.0,13.045,25.88,0.037,269,0.0,rank_70_index_6
71,388,9.451554310491572,-10.299976229783825,-0.8484219192922531,"(-35.686764, 0.2916419, 7.658497, -0.03076821, -0.91306156, -0.30666468, 0.26707438)",0.25,7.503,14.911,0.178,398,0.0,rank_71_index_10
72,5360,2.7544106774932047,-21.25793747701508,-18.50352679952187,"(-38.832737, -2.2782154, 0.11609049, -0.80814296, 0.030806055, 0.5363219, 0.24148463)",0.167,7.908,19.621,0.12,188,0.0,rank_72_index_0
73,1277,-10.62743602883969,-19.703494228071943,-30.330930256911635,"(-30.135986, 1.1959243, 22.305012, 0.9265826, 0.03613375, 0.118425116, -0.35512614)",0.167,11.762,29.258,0.087,462,0.0,rank_73_index_9
74,21242,8.631586442989084,-16.372396143745647,-7.740809700756563,"(-36.15173, 4.3223352, 11.105635, -0.21091388, -0.92668265, -0.0664039, 0.30391628)",0.167,9.961,17.548,0.126,513,0.0,rank_74_index_1
75,2339,2.8954206937687363,-14.50440201013107,-11.608981316362334,"(-38.035294, -0.53317285, 6.278079, 0.87391603, 0.12117708, -0.3550534, -0.30906957)",0.083,10.068,20.442,0.084,368,0.0,rank_75_index_10
76,20790,8.148984679390061,-16.441263459216763,-8.292278779826702,"(-32.553432, -6.5144496, 12.8599415, 0.2232955, 0.85188985, 0.39283592, -0.26476932)",0.083,9.928,23.099,0.075,335,0.0,rank_76_index_7
77,7807,6.388881902280901,-11.669612592439687,-5.280730690158786,"(-32.91154, -2.0851731, 11.268, 0.12245487, -0.75595105, -0.6203071, 0.16959372)",0.333,5.373,15.615,0.211,51,0.0,rank_77_index_6
78,8993,6.970457421941656,-9.79872891201784,-2.828271490076183,"(-34.471657, -9.644268, 10.518959, 0.9286786, 0.1880603, -0.11364784, -0.2987871)",0.083,11.328,28.095,0.061,136,0.0,rank_78_index_7
79,4062,8.65731481040267,-11.165780838574792,-2.508466028172121,"(-33.62097, 0.24725956, -6.245063, -0.2249758, -0.9619471, 0.13686702, 0.072878554)",0.0,11.464,24.29,0.042,486,0.0,rank_79_index_3
80,376,9.39014239231674,-9.08712462478242,0.3030177675343211,"(-38.3708, -5.530974, 5.345113, -0.5660043, -0.15195039, 0.81020373, 0.01096962)",0.0,10.241,22.789,0.048,114,0.0,rank_80_index_8
81,16403,2.332788645570493,-9.125174664091457,-6.792386018520964,"(-34.47702, 5.5024614, -7.088772, -0.05556202, -0.8283088, -0.5509688, -0.08515173)",0.333,5.107,19.348,0.192,220,0.0,rank_81_index_8
82,1077,6.198290179250826,-11.719426067795228,-5.521135888544402,"(-26.217722, -12.260733, 21.326872, 0.7611865, 0.39202657, 0.2088263, -0.47254845)",0.0,13.467,35.86,0.022,355,0.0,rank_82_index_97
83,2426,-34.22099932836527,-20.648346554051955,-54.86934588241722,"(-34.475437, -1.3229628, 9.867562, -0.19134367, 0.671282, 0.67402494, -0.24178185)",0.5,3.811,14.308,0.298,73,0.09090909090909091,rank_83_index_9
84,18456,7.034597609376407,-15.54560666729215,-8.511009057915743,"(-40.409126, -0.26345196, -1.5293087, -0.5088897, 0.48169535, 0.69975793, -0.13906792)",0.083,4.494,14.284,0.148,377,0.0,rank_84_index_9
