,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
46,10541,5.523709677286968,-4.545703925747086,0.9780057515398825,"(-10.094231, 36.003838, -5.5801826, 0.90397894, -0.24640176, -0.28519642, 0.20191911)",0.073,7.01,27.678,0.068,698,0.0,rank_46_index_2
47,21438,9.37668401579929,-3.719725089010869,5.6569589267884215,"(-19.05914, 34.901756, -20.645403, 0.33822778, -0.5532213, 0.5281126, 0.5483114)",0.0,12.19,23.289,0.044,470,0.0,rank_47_index_4
48,15103,10.771834155640258,-4.293361830209983,6.478472325430275,"(-17.474237, 36.193897, -20.376724, 0.30345258, 0.3075994, -0.8908583, -0.14025262)",0.0,11.859,22.523,0.047,83,0.0,rank_48_index_3
49,4481,12.11505412802712,-1.013625500723549,11.101428627303571,"(-17.316977, 41.40037, -4.2894497, -0.72749054, 0.18060704, -0.49741557, -0.43671083)",0.0,15.219,35.183,0.022,304,0.0,rank_49_index_9
50,3506,11.160041319651306,-2.003848987989782,9.156192331661524,"(-2.8636732, 42.363033, -15.234894, -0.8072705, 0.5139486, -0.1997991, -0.21036029)",0.0,8.496,25.939,0.042,215,0.0,rank_50_index_6
51,18574,12.465873994945404,-1.3703633449150914,11.095510650030311,"(-17.896301, 39.165287, -13.511699, 0.35994443, 0.1718298, -0.86048716, -0.31698006)",0.0,11.987,26.719,0.036,110,0.0,rank_51_index_2
52,12934,3.653322689019832,-7.111055872442812,-3.45773318342298,"(-5.831634, 38.235786, -6.89625, -0.9246245, 0.29372835, 0.09610279, -0.22261497)",0.073,7.668,28.675,0.064,327,0.0,rank_52_index_4
53,13988,-26.10201835718815,-45.08857720670972,-71.19059556389786,"(-20.773842, 30.32495, -27.584227, 0.6324266, -0.6011413, 0.47469863, 0.11544237)",0.0,13.439,21.935,0.048,1175,0.0,rank_53_index_0
54,1869,3.4036192694035687,-11.30303506254975,-7.899415793146181,"(-12.145325, 18.504597, -36.52666, -0.11937598, 0.3426662, 0.9168141, -0.16667701)",0.244,7.597,21.32,0.14,517,0.0,rank_54_index_0
55,4822,11.508696008952144,-2.3243238928410737,9.184372116111067,"(-19.974052, 35.983154, 0.61295694, 0.89483285, -0.18095848, 0.101036064, 0.39537323)",0.0,12.769,36.274,0.022,135,0.0,rank_55_index_8
