,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
62,19688,5.592487439605014,-19.87086279934845,-14.278375359743436,"(-34.100414, 6.699986, 21.44952, 0.5711366, 0.46128154, -0.41189075, -0.5397855)",0.12,10.193,24.925,0.082,243,0.0,rank_62_index_10
63,6445,-2.548569899733245,-22.24298062999014,-24.791550529723384,"(-36.520638, 10.1019, 12.812632, 0.64365566, -0.4090782, -0.44253752, 0.4717235)",0.44,5.725,22.58,0.209,357,0.0,rank_63_index_7
64,768,-0.0625552370673894,-22.1549575562069,-22.217512793274288,"(-39.311203, -0.6891781, 8.510691, 0.27664256, -0.6806278, 0.00063180417, 0.678391)",0.0,12.388,27.504,0.034,230,0.0,rank_64_index_4
65,17265,-9.998322095456192,-33.967919155747154,-43.96624125120334,"(-25.688885, 12.463131, 28.517056, -0.97772443, 0.046613127, 0.19836394, 0.050338943)",0.2,4.227,23.751,0.142,667,0.0,rank_65_index_9
66,13276,6.65840971888678,-35.31154508260724,-28.65313536372046,"(-39.19142, 9.204086, 14.095372, 0.5177374, 0.46483043, -0.5246928, -0.49048772)",0.12,9.391,21.414,0.094,189,0.0,rank_66_index_10
67,9565,9.064417938874502,-26.64848274958134,-17.58406481070684,"(-30.77951, 9.913978, 27.847698, -0.55211985, -0.2759987, 0.35473642, 0.7022468)",0.12,10.603,27.644,0.075,397,0.0,rank_67_index_5
68,7762,-19.56863604269253,-29.00949718118087,-48.578133223873394,"(-28.927813, 12.983764, 22.88988, 0.84497774, 0.13935743, -0.42942432, -0.28668264)",0.16,6.33,18.949,0.127,322,0.0,rank_68_index_7
69,13086,-9.220242092296406,-31.08108855531824,-40.30133064761465,"(-25.974306, 1.0699445, 27.406517, 0.8977266, 0.27145293, -0.3093983, -0.15707655)",0.16,6.009,19.027,0.128,261,0.0,rank_69_index_7
70,6908,6.599465657936527,-42.37005707472253,-35.770591416786,"(-30.681084, 13.608084, 25.966145, 0.8379924, 0.015566757, -0.33148235, -0.43318105)",0.24,6.643,31.491,0.119,415,0.0,rank_70_index_10
71,14031,8.117310046689424,-18.62083817051541,-10.503528123825989,"(-31.390432, 1.4203355, 28.357584, 0.09189758, 0.41987422, -0.13149478, -0.8932914)",0.0,12.857,28.08,0.032,289,0.0,rank_71_index_4
72,13072,8.974165320466252,-17.311058588818703,-8.336893268352451,"(-26.996132, 7.0057507, 27.459394, 0.89053375, 0.16461305, -0.2678364, -0.3288098)",0.2,6.475,26.616,0.114,199,0.0,rank_72_index_4
73,2771,8.965738328029133,-16.924095039948984,-7.958356711919851,"(-38.517517, 6.6100235, 14.833909, 0.8191669, 0.07468296, -0.56865627, 0.0042695506)",0.48,2.558,9.262,0.398,82,1.0,rank_73_index_250
74,17915,6.887933650220894,-36.55023520619217,-29.662301555971275,"(-30.0534, 8.770532, 28.773773, -0.71106607, -0.26349702, 0.43801025, 0.48280585)",0.04,9.309,20.655,0.07,422,0.0,rank_74_index_2
75,18711,2.4132980872583225,-22.556766775171464,-20.143468687913145,"(-26.279785, 3.2554433, 26.414871, 0.7768038, 0.255764, -0.21720184, -0.5329016)",0.12,8.595,31.595,0.072,227,0.0,rank_75_index_8
76,5121,6.775426428993772,-24.050520513123168,-17.275094084129396,"(-27.557373, -3.4477394, 25.240166, -0.76580673, -0.4886717, 0.04243178, 0.41585997)",0.12,9.628,40.2,0.062,205,0.0,rank_76_index_5
77,18332,2.991070233765392,-45.23279258079826,-42.24172234703287,"(-33.67336, 4.302459, 24.032478, -0.8460016, -0.22889444, 0.48031986, -0.03437253)",0.12,4.685,10.653,0.201,295,0.0,rank_77_index_6
78,18597,6.792585798261513,-15.443514743167007,-8.650928944905495,"(-27.94619, 1.8850596, 25.756813, -0.8926672, -0.28133127, 0.24432638, 0.25357968)",0.24,6.354,26.604,0.128,249,0.0,rank_78_index_5
79,17341,6.136129235169307,-35.97321500497239,-29.83708576980308,"(-33.738506, -6.19969, 24.146887, -0.35894677, 0.23134406, 0.22733864, -0.8751881)",0.0,9.084,23.468,0.048,241,0.0,rank_79_index_6
80,8605,3.8654737327167066,-20.30720310139516,-16.441729368678452,"(-30.015898, 2.57458, 24.147884, -0.90112394, -0.16385867, 0.40005732, 0.032866374)",0.28,4.017,13.128,0.233,296,0.024390243902439025,rank_80_index_7
81,16600,7.806611234796376,-18.600732703955654,-10.794121469159276,"(-25.006907, -1.6858206, 27.596964, 0.8206589, 0.4117322, -0.021142986, -0.39566195)",0.12,9.093,39.925,0.063,260,0.0,rank_81_index_9
82,12272,-9.552689001689416,-44.12619801032612,-53.67888701201554,"(-27.376448, 6.628489, 26.077562, 0.90876657, 0.1293897, -0.3859824, -0.091756225)",0.2,4.908,14.005,0.185,440,0.0,rank_82_index_4
83,2660,-21.646846366336607,-29.2221666149992,-50.86901298133581,"(-31.457954, 1.6681201, 20.152624, 0.5435675, -0.27532402, -0.3259626, 0.72282743)",0.24,7.113,20.969,0.141,101,0.0,rank_83_index_1
84,14686,5.226330643339857,-45.05048267972187,-39.82415203638201,"(-37.26109, 8.936508, 20.446167, 0.35976407, 0.5455096, -0.33287317, -0.6798417)",0.08,11.997,29.555,0.057,535,0.0,rank_84_index_4
85,5110,-3.2616340855828057,-45.01732315650858,-48.27895724209139,"(-33.87066, 8.532337, 20.139898, 0.40162686, 0.5498104, -0.363985, -0.63554657)",0.12,11.852,28.651,0.072,314,0.0,rank_85_index_5
86,6605,8.168545162526861,-13.862710483544106,-5.694165321017245,"(-31.631351, 7.0167546, 24.750729, 0.71584505, 0.33689398, -0.35913745, -0.49506444)",0.12,8.8,25.869,0.082,208,0.0,rank_86_index_595
87,18773,5.09891332889352,-14.465371975801148,-9.366458646907628,"(-35.2771, 5.4622884, 18.489986, 0.6374028, 0.40768743, -0.48296416, -0.44074285)",0.2,8.64,20.457,0.125,141,0.0,rank_87_index_4
88,14957,7.77219460990989,-25.11837763637816,-17.346183026468267,"(-33.282356, -9.118159, 20.663734, 0.3879856, 0.5617474, -0.13569811, -0.7179786)",0.0,12.649,29.965,0.029,246,0.0,rank_88_index_1348
