,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
28,3798,10.567660474642048,-12.25776797610628,-1.690107501464233,"(-15.632443, -16.985983, 30.564222, 0.41909182, -0.22913148, -0.0898166, 0.873953)",0.0,13.076,30.889,0.028,2070,0.0,rank_28_index_0
29,20891,8.541449472431177,-12.905708212379585,-4.364258739948408,"(-31.446304, 11.936339, 26.978134, 0.105897784, 0.46543813, -0.27279824, -0.83530486)",0.125,7.521,20.815,0.102,1271,0.0,rank_29_index_4
30,15088,8.563326188417342,-11.259614050755914,-2.696287862338572,"(-35.530094, -2.7983267, 18.22903, 0.4805779, -0.41607532, -0.58745116, 0.50082684)",0.0,10.113,41.382,0.021,483,0.0,rank_30_index_3
31,14046,2.012706644424643,-17.534445864610852,-15.521739220186207,"(-35.114555, 17.22164, 16.15274, 0.8487897, -0.23208083, -0.4558641, 0.13372543)",0.125,7.05,18.731,0.113,94,0.0,rank_31_index_5
32,2178,10.352061163737,-9.758808426861432,0.5932527368755682,"(-39.16387, -9.5838585, 7.4639473, 0.27172652, 0.7800443, 0.34520793, -0.4455638)",0.0,8.134,47.506,0.021,830,0.0,rank_32_index_10
33,7494,10.963839600403364,-12.029504066521712,-1.0656644661183492,"(-39.950253, -1.2820039, -2.8066447, 0.23909844, 0.89966893, 0.20955342, -0.29919097)",0.0,8.617,47.394,0.02,898,0.0,rank_33_index_1
34,18199,9.723650886208896,-10.192185135562845,-0.4685342493539473,"(-38.73126, 5.401751, 17.093363, -0.06639344, 0.58476406, 0.16288646, -0.79190344)",0.75,8.351,33.893,0.28,856,0.6666666666666666,rank_34_index_7
35,9536,-26.079672197897036,-22.90835205979727,-48.98802425769431,"(-36.07656, 2.9702764, 16.586742, -0.18822539, 0.4503635, 0.24597566, -0.8374007)",0.375,9.569,35.647,0.151,857,0.0,rank_35_index_4
36,11398,9.3738836012139,-13.603911415907948,-4.230027814694047,"(-20.431244, -2.0448933, 36.186478, 0.9596866, 0.011451375, -0.2701816, 0.07663203)",0.375,4.567,16.333,0.229,1127,0.0,rank_36_index_6
37,1169,10.909497970392732,-10.678625917520304,0.2308720528724279,"(-24.207968, -5.5981827, 32.657196, 0.92324424, 0.049679533, -0.06481521, -0.3754345)",0.25,4.187,27.163,0.151,987,0.0,rank_37_index_4
38,16303,7.84998476916021,-13.41853001051221,-5.568545241352,"(-39.48498, 3.1941624, 10.427842, 0.081471235, -0.7218156, -0.18874063, 0.6608492)",0.125,8.002,33.042,0.074,656,0.0,rank_38_index_10
39,2176,9.686410679039994,-11.335080637367351,-1.6486699583273587,"(-36.796955, -11.204038, 8.556848, 0.06599305, 0.77087766, 0.4036393, -0.48833185)",0.0,8.579,44.048,0.022,391,0.0,rank_39_index_8
40,10277,10.843760230295356,-8.81082284590996,2.032937384385395,"(-19.70207, 3.9726706, 37.18986, 0.67236835, 0.40185657, -0.1802584, -0.59492785)",0.125,6.476,17.879,0.12,1425,0.0,rank_40_index_4
41,2961,9.824837610543572,-9.588916817286572,0.2359207932569997,"(-42.331596, 2.2740278, 9.997687, -0.05048102, 0.8497217, 0.16871896, -0.49694914)",0.0,9.02,40.012,0.023,456,0.0,rank_41_index_8
42,6176,6.481646726166394,-16.037834508384954,-9.55618778221856,"(-23.489956, -4.927512, 30.875013, 0.9315617, 0.16161358, -0.32390594, 0.034041688)",0.5,3.902,12.624,0.314,1295,0.6666666666666666,rank_42_index_4
43,17963,10.298246244983428,-10.754333013274463,-0.456086768291037,"(-18.240139, -0.8582282, 36.14812, 0.97875476, 0.010145701, -0.034957744, -0.20177776)",0.5,3.472,20.318,0.269,721,0.14285714285714285,rank_43_index_2
44,11207,10.009742246264205,-10.236189217788336,-0.2264469715241333,"(-39.614494, -7.4079466, 14.093887, 0.5696526, -0.2835196, -0.6425595, 0.42688385)",0.0,9.402,35.899,0.026,62,0.0,rank_44_index_5
45,8493,2.387470980564608,-12.960785318480117,-10.573314337915509,"(-20.19016, 3.8574708, 35.52233, 0.5151563, -0.4238414, 0.03318938, 0.744225)",0.125,11.456,29.919,0.072,1596,0.0,rank_45_index_5
46,15723,-11.2682057916838,-19.20130183335992,-30.46950762504372,"(-34.688, -0.4056606, 15.793887, -0.1291473, 0.6326487, 0.21614969, -0.7323633)",0.125,8.797,32.145,0.073,1097,0.0,rank_46_index_7
47,10859,9.186890063267374,-11.159727189426608,-1.9728371261592343,"(0.13699317, -0.25457776, 37.356995, -0.6914301, -0.069414906, 0.078015104, 0.7148564)",0.0,7.899,18.153,0.072,818,0.0,rank_47_index_0
48,21190,10.18043344874499,-11.074981478663844,-0.8945480299188535,"(-23.3961, 0.057712317, 36.832047, -0.93046075, 0.013223473, 0.13852453, 0.33893785)",0.5,3.189,22.71,0.268,631,0.07894736842105263,rank_48_index_4
49,18130,8.853824781031907,-10.400900312335343,-1.5470755313034363,"(-12.333222, 20.407024, 31.654228, -0.6411095, -0.09611308, 0.28824863, 0.70473653)",0.0,6.99,16.607,0.084,321,0.0,rank_49_index_4
50,6181,-19.73989187356327,-20.143428567992416,-39.88332044155568,"(-24.310175, -8.372308, 28.291912, 0.8077143, 0.290545, -0.45393312, 0.23901065)",0.375,5.087,27.302,0.181,775,0.0,rank_50_index_10
51,16209,7.1072372927584,-20.172639309077358,-13.065402016318954,"(-35.269665, -5.0026484, 21.16674, 0.66672343, -0.30393732, -0.56038725, 0.3860934)",0.0,9.248,35.124,0.027,714,0.0,rank_51_index_5
52,14604,10.73971909187446,-11.406782178746028,-0.6670630868715683,"(-39.341587, -2.532176, -0.2355494, 0.04537066, -0.85558504, -0.13066436, 0.49884135)",0.0,7.549,29.648,0.038,1509,0.0,rank_52_index_7
53,14835,5.994766259406155,-17.50107545325911,-11.506309193852951,"(-35.681774, -1.1499288, -7.0412107, -0.06748551, 0.9013851, 0.07915446, -0.42033932)",0.0,7.057,27.439,0.044,401,0.0,rank_53_index_6
54,5126,10.693278153088546,-10.113860529384125,0.5794176237044226,"(-39.282288, -4.0830793, 9.662658, 0.84281504, 0.43963644, -0.3032787, -0.06636808)",0.0,8.08,24.919,0.046,702,0.0,rank_54_index_462
55,13192,10.351705765025422,-10.373721343952626,-0.0220155789272045,"(-39.298386, -6.158533, 2.178502, 0.6123299, 0.48192602, -0.602184, -0.17370646)",0.0,4.383,12.91,0.136,238,0.0,rank_55_index_4
