index,rank_tcp,protac_ind,dockq,fnat,irms,lrms,energy,num_clusters_fcc,fcc_label,cluster_size,refin_tcp,percent_near_native,best_cluster_dockq
672,68,3,0.22,0.25,4.33,12.56,-396.71,47,1,126,4,0.0,0.22
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
609,61,10,0.23,0.33,4.84,13.77,-395.77,47,2,105,5,0.01904761904761905,0.23
