,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
31,15869,13.540282748622513,-2.979575766704496,10.560706981918017,"(16.240343, -6.807845, -23.920965, -0.15700404, 0.9331888, 0.07860427, 0.3135758)",0.0,14.279,36.801,0.021,398,0.0,rank_31_index_7
32,17108,11.277768634639392,-9.549059735603327,1.7287088990360626,"(27.991093, -12.596779, -4.5258, 0.3642057, 0.54532826, 0.74358106, -0.13060838)",0.0,12.647,31.236,0.028,50,0.0,rank_32_index_4
33,14608,0.6945376861973145,-22.60492489919143,-21.91038721299412,"(24.420795, -10.552863, -4.334914, 0.34300825, 0.46449733, 0.422843, 0.6984207)",0.069,5.735,15.739,0.12,195,0.0,rank_33_index_2
34,9899,13.7737676757639,-4.225113780961067,9.548653894802833,"(23.640013, 14.730586, -17.207165, 0.3304676, -0.44334513, 0.8091984, -0.19858082)",0.0,14.161,26.911,0.034,512,0.0,rank_34_index_3
35,3747,-13.748566736244902,-18.0026200025281,-31.751186738773,"(27.092813, -3.687728, -14.526718, -0.02250464, 0.7430631, 0.25951707, 0.61644274)",0.0,10.431,28.037,0.035,52,0.0,rank_35_index_6
36,18303,12.533066150133056,-6.762714182194742,5.770351967938314,"(23.063564, -15.921091, -6.458669, -0.27799863, -0.48171005, -0.6094792, -0.5649844)",0.0,5.962,10.881,0.146,331,0.0,rank_36_index_4
37,18004,12.769208868356936,-4.970745078774653,7.798463789582284,"(26.74092, -12.709639, -6.8864784, 0.28697696, 0.31349343, 0.410665, 0.80667245)",0.0,7.195,12.379,0.121,410,0.0,rank_37_index_3
38,3525,-7.864202730088159,-64.29177311398271,-72.15597584407087,"(26.349495, -1.7884983, -15.284376, 0.09018537, -0.8775489, 0.004100239, -0.47091162)",0.034,14.002,38.955,0.03,446,0.0,rank_38_index_7
39,3921,13.328171955264034,-14.927576825077251,-1.5994048698132168,"(28.536657, 4.4458594, -16.715048, 0.043622803, 0.39444658, -0.814568, 0.42306975)",0.0,12.185,21.794,0.049,390,0.0,rank_39_index_2
40,122,13.534608566860266,-2.7779909227002086,10.756617644160055,"(24.708807, -18.851715, -4.5327616, -0.35871682, -0.4991989, -0.25854853, -0.74516803)",0.0,8.32,17.016,0.077,175,0.0,rank_40_index_11
41,12745,-18.63200553205624,-33.36018482929224,-51.99219036134848,"(30.297974, -1.0557872, 6.442042, 0.4174446, 0.21630995, 0.49337485, 0.73179996)",0.172,5.47,18.863,0.137,1050,0.0,rank_41_index_0
42,4263,12.65921839609439,-3.0430055148877084,9.616212881206682,"(21.95364, -0.70340955, -23.552608, -0.31540635, 0.8432182, -0.04621376, 0.43285814)",0.0,15.46,38.351,0.019,280,0.0,rank_42_index_3
43,11497,12.527018744367254,-8.107336819929191,4.419681924438063,"(16.120098, -11.305206, -23.553394, 0.014423294, -0.78077966, -0.037831165, -0.62349343)",0.0,11.867,23.835,0.043,188,0.0,rank_43_index_3
44,18302,12.193664617592184,-7.146049136181016,5.047615481411169,"(21.669287, -15.385104, -7.3465977, -0.2884106, -0.4831755, -0.6036414, -0.5647813)",0.034,5.778,10.926,0.158,623,0.0,rank_44_index_3
45,12940,-0.2114341298387447,-12.571620380674844,-12.783054510513589,"(31.203678, -4.6835823, -4.333505, 0.5237969, 0.09083072, 0.6501347, -0.5428735)",0.0,16.875,35.04,0.021,281,0.0,rank_45_index_8
46,14126,13.519345860344826,-2.946770820899573,10.572575039445251,"(27.007486, -3.4571106, -20.363895, 0.205116, -0.84889793, -0.05633052, -0.4838664)",0.0,14.937,38.64,0.019,345,0.0,rank_46_index_1275
47,15867,13.462446063634594,-2.852862127114133,10.609583936520462,"(15.721274, -7.251612, -25.659624, -0.15255047, 0.91741276, 0.1904596, 0.31433645)",0.0,13.673,34.38,0.023,1339,0.0,rank_47_index_5
48,9219,11.213589663990046,-6.20609073226068,5.007498931729366,"(28.902483, -9.645682, -9.746773, -0.18447633, -0.72048104, -0.5414953, -0.39199287)",0.069,10.305,29.999,0.055,170,0.0,rank_48_index_8
49,18848,12.898888194436234,-6.647203323362968,6.251684871073266,"(25.654446, 3.4505165, -17.432322, 0.032615826, 0.23533885, -0.96847963, 0.07482771)",0.0,10.354,17.898,0.068,392,0.0,rank_49_index_7
50,19470,13.13344211712785,-5.291272323795585,7.842169793332264,"(18.544209, -7.773471, -22.603155, -0.16534902, 0.9594667, 0.20063233, 0.108766146)",0.0,16.061,44.464,0.015,1032,0.0,rank_50_index_7
51,1833,13.386317396440262,-11.743448001862136,1.642869394578126,"(28.979488, 6.8954067, 1.9023061, 0.3007656, -0.26035032, 0.8966749, 0.19424729)",0.207,7.591,17.018,0.148,1486,0.0,rank_51_index_4
52,9861,10.544034962778332,-16.71450638113413,-6.170471418355797,"(18.418453, -14.383796, -25.797668, -0.02917349, 0.9047766, 0.17148775, 0.38874197)",0.0,14.244,33.496,0.024,1000,0.0,rank_52_index_10
53,7461,12.52257016584295,-7.658539591839245,4.864030574003705,"(30.234726, 1.9644127, -20.820265, -0.40177643, 0.6498785, -0.34453806, 0.54546064)",0.0,17.66,39.129,0.017,555,0.0,rank_53_index_8
54,17013,11.748118520805916,-9.04614153311266,2.701976987693257,"(27.275648, -15.027631, -6.5821786, -0.32547852, -0.6425066, -0.42872462, -0.5453846)",0.0,8.719,23.706,0.048,596,0.0,rank_54_index_9
55,2525,12.50780616546534,-9.856021269519694,2.651784895945648,"(30.130287, -6.934491, 9.679785, -0.638451, -0.24658784, -0.69112414, 0.23221163)",0.034,12.892,29.453,0.042,847,0.0,rank_55_index_6
56,16069,8.542564133847396,-13.400013201887772,-4.857449068040376,"(11.932834, -20.10881, -16.57848, 0.122332856, 0.9543476, -0.08968789, 0.25731555)",0.0,15.21,39.499,0.018,1004,0.0,rank_56_index_6
57,8963,13.347593834938255,-12.595499584597494,0.7520942503407628,"(24.52701, -17.903055, -10.245959, -0.438787, -0.5714154, -0.19534573, -0.665425)",0.0,9.168,22.267,0.051,-1,0.026897214217098942,rank_57_index_5
58,19118,8.397858490205204,-6.741839310186197,1.6560191800190065,"(28.06748, 12.817279, -5.2075424, -0.7189477, 0.31313974, -0.46860716, 0.40677398)",0.0,17.129,37.62,0.019,709,0.0,rank_58_index_9
59,17300,12.071790602618346,-11.539067370736513,0.5327232318818353,"(33.944744, 12.970013, -5.1504765, -0.637563, 0.29639915, -0.4437569, 0.5556445)",0.0,17.179,35.884,0.02,482,0.0,rank_59_index_9
60,16070,10.645004405491196,-9.44547023270588,1.199534172785313,"(13.587476, -19.651327, -12.776522, 0.21482769, 0.93765116, 0.07141441, 0.2637412)",0.0,13.23,36.159,0.022,866,0.0,rank_60_index_7
61,15864,12.363633291266549,-12.594522792222428,-0.2308895009558806,"(17.165985, -7.828262, -24.866776, -0.028603543, 0.96024805, 0.10219777, 0.2581882)",0.0,14.601,38.409,0.019,857,0.0,rank_61_index_2
62,10837,6.5806036698112855,-14.115473142645234,-7.5348694728339485,"(21.875818, -1.1254373, -21.931076, 0.11361749, -0.8933708, -0.2820577, -0.33079177)",0.0,13.226,37.077,0.021,827,0.0,rank_62_index_978
63,3049,13.1846509539422,-4.053428019787393,9.131222934154806,"(18.696098, -14.52962, -21.466238, 0.0314869, 0.83253986, 0.23083183, 0.5025959)",0.0,11.62,26.445,0.037,757,0.0,rank_63_index_8
64,15471,13.145572137287928,-3.044469685483616,10.101102451804312,"(32.104233, -5.8059645, -2.8342109, 0.15789685, 0.2751127, 0.6849026, 0.655965)",0.0,5.297,8.441,0.193,652,0.0,rank_64_index_7
65,13393,8.898831589051593,-10.15365637805359,-1.2548247890019972,"(30.954363, -7.9785757, -5.153407, 0.5050515, 0.47920614, 0.7055873, -0.13202678)",0.0,14.469,37.542,0.02,725,0.0,rank_65_index_6
66,8875,10.889163658112183,-31.61935812755596,-20.730194469443777,"(28.65913, 4.2241974, -18.9354, 0.3020619, -0.80373013, 0.23323214, -0.45648584)",0.0,16.379,40.149,0.017,990,0.0,rank_66_index_6
67,19930,12.626578076860998,-5.755423644697927,6.87115443216307,"(25.423487, 13.071001, -15.404956, 0.41532817, -0.31546703, 0.81038415, -0.266947)",0.0,15.013,29.087,0.03,502,0.0,rank_67_index_3
68,15517,13.153297006420626,-11.006370145727686,2.14692686069294,"(31.018507, 10.515367, 0.6983129, 0.30124727, -0.18751517, 0.8871372, 0.2950862)",0.103,6.982,15.054,0.13,1170,0.0,rank_68_index_10
69,12916,13.1327173008623,-13.421593954323606,-0.2888766534613065,"(29.386068, 16.183416, -2.0962744, 0.78308034, -0.29037282, 0.4951553, -0.23935354)",0.0,17.406,41.054,0.016,1220,0.0,rank_69_index_6
