48	3.00
	0.000000	0.000000	0.000000
/home/yavuz/yavuz_proje/github_deneme/MEGA-PROTAC/test_inputs/5t35-DA/5t35-DA_target_input.pdb	-10.089000	5.100500	85.143997
/home/yavuz/yavuz_proje/github_deneme/MEGA-PROTAC/test_inputs/5t35-DA/5t35-DA_receptor_input.pdb	21.993999	4.123001	-2.373500
0.418879	1.026525	2.506945	8	4	0	375.98
-2.722714	1.115957	-1.787597	39	3	44	375.00
0.837758	2.335096	-0.588468	9	3	4	374.99
-0.523599	1.027004	-0.203653	36	3	47	374.00
0.314159	1.602259	1.152656	0	42	6	372.01
-0.733038	0.594963	2.997575	12	44	1	371.98
0.209440	1.630007	1.844552	45	6	42	371.00
-2.094395	1.437208	-2.529085	12	1	0	370.98
-1.361357	0.588527	1.181755	11	3	45	370.01
-1.570796	0.201102	1.249082	42	6	42	370.00
-2.617994	0.630671	0.391949	40	3	44	370.00
-0.942478	1.435181	-0.739771	12	3	5	368.99
-2.303835	0.769035	-1.078574	11	2	1	368.97
-0.523599	1.155389	2.837148	2	3	39	367.99
-2.932153	1.109345	-2.172718	42	1	43	366.99
-2.722714	1.969112	1.088273	9	3	46	366.00
-2.094395	0.561629	-0.924576	11	0	45	365.97
0.628319	2.341931	1.023926	41	9	0	365.01
2.513274	1.409552	0.647980	40	1	45	365.00
-0.418879	1.298546	2.020601	12	39	0	364.99
2.199115	0.525564	-2.288838	7	4	46	364.99
-1.361357	2.303283	1.855938	46	8	46	364.98
-0.628319	2.729840	-1.368237	10	4	2	364.97
-0.209440	1.221608	1.421669	12	1	1	364.00
0.523599	1.184804	0.593386	46	41	43	363.00
-0.733038	1.103783	0.408254	40	6	45	362.01
-2.617994	0.201102	1.249082	37	8	2	362.01
1.047198	2.309655	0.726020	12	1	45	362.00
3.036873	0.807476	-2.597675	10	37	47	361.99
2.513274	1.296978	-2.311511	2	40	5	361.00
-2.094395	0.844883	2.679708	41	4	41	361.00
-1.780236	1.168025	0.717075	36	2	45	360.98
2.827433	1.388849	2.233847	46	7	45	360.00
2.722714	1.203760	1.556404	40	11	47	359.01
-2.722714	1.023796	-0.583691	39	3	44	359.00
-1.361357	1.522237	3.102018	7	37	3	358.01
-1.361357	1.763887	-2.218450	46	40	1	358.00
-1.884956	1.832060	-0.821627	9	3	3	358.00
2.722714	0.730751	0.522488	5	36	47	358.00
0.837758	1.103783	0.408254	5	44	39	357.99
-2.094395	1.999226	-0.620717	12	47	47	357.98
0.209440	2.237695	-0.271388	38	4	44	357.00
-2.408554	2.460199	-0.822008	11	3	47	356.98
2.932153	0.965426	1.686615	11	1	0	356.02
-3.036873	1.074204	0.545276	40	2	44	356.01
-1.256637	2.156337	1.151558	1	39	4	356.01
3.036873	2.175711	-2.655523	40	3	45	356.00
0.209440	2.517528	1.923289	0	42	8	356.00
-3.141593	1.630007	1.844552	0	42	8	355.00
-2.827433	0.339714	-0.013712	40	5	44	355.00
2.199115	0.673985	0.203855	1	4	41	355.00
-2.932153	1.046265	-2.958847	1	43	9	355.00
0.628319	1.151198	1.197016	1	42	7	354.99
0.314159	1.748077	1.804354	8	4	0	354.99
-1.047198	1.266731	-1.412461	14	0	4	354.01
0.837758	0.378103	2.646436	39	8	46	354.00
-1.570796	1.391699	-0.288725	6	3	42	354.00
-0.942478	0.737893	1.866463	4	6	43	353.99
-2.513274	0.685083	-0.942363	12	47	1	353.99
-1.256637	1.184804	0.593386	13	2	1	353.96
0.523599	0.632622	-0.737642	10	3	0	353.00
-2.303835	1.162103	-1.322553	13	41	3	353.00
3.036873	1.511948	-2.632360	45	9	47	352.99
0.418879	1.388849	2.233847	8	4	0	352.98
-2.617994	1.099138	-1.084033	42	12	1	352.00
1.675516	0.636205	1.561170	3	41	6	351.99
-2.722714	1.865912	0.624453	6	6	44	351.99
0.104720	1.846350	1.893983	10	2	47	351.02
-0.104720	0.673985	0.203855	37	10	47	351.01
-0.733038	0.757018	-0.608833	3	8	47	351.00
1.361357	2.729840	-1.368237	41	2	43	351.00
0.837758	1.042085	-2.292950	2	47	38	351.00
-0.523599	0.386248	-2.690943	8	4	0	350.99
-0.837758	2.682859	-0.817071	10	3	5	350.98
2.617994	0.561629	-0.924576	10	39	47	350.00
2.513274	2.243347	-2.521049	44	2	44	350.00
-0.942478	2.149210	-1.482321	8	3	42	350.00
1.466077	2.479849	2.126925	12	4	0	349.98
-0.523599	2.450821	0.084741	2	40	2	349.00
-2.094395	0.671396	1.004859	11	37	1	348.99
2.513274	2.166980	-0.134879	8	38	46	348.99
0.104720	1.895117	2.121107	9	4	1	348.98
0.837758	2.285175	-2.943090	38	4	46	348.00
2.617994	0.680326	-0.133370	12	40	3	348.00
0.314159	1.285402	-2.882049	4	6	41	348.00
0.837758	1.954572	-0.859208	12	45	2	347.99
-2.827433	1.495297	2.007188	47	7	45	347.99
-1.361357	1.934802	2.927634	40	7	46	347.01
1.466077	0.877352	-0.574668	2	42	8	347.00
-0.942478	2.645260	1.570203	1	3	42	347.00
0.942478	1.401926	1.822930	8	38	4	346.99
-0.104720	1.769149	1.550298	11	2	3	346.98
0.209440	1.502469	0.151156	39	7	46	346.01
0.314159	0.673985	0.203855	38	9	46	346.00
-0.733038	1.642346	1.722617	39	3	45	346.00
-2.408554	1.441473	1.448544	10	36	2	346.00
-0.837758	0.812512	-0.107335	40	45	44	345.99
-1.989675	0.266262	-1.678068	12	44	44	345.99
-0.523599	2.255601	-1.728131	1	5	43	345.99
0.000000	1.865912	0.624453	9	4	46	345.99
-1.884956	0.725300	-2.975134	11	39	2	345.01
-1.047198	0.929031	0.185383	36	4	46	345.00
-1.256637	1.239414	0.348959	9	7	47	345.00
-1.466077	1.226043	-1.693533	3	3	40	345.00
0.314159	1.841033	-2.756932	46	0	41	344.99
1.151917	2.518454	-1.565852	46	43	7	344.99
-2.513274	0.404273	0.918163	9	36	0	344.99
-1.361357	1.612720	-3.080498	7	37	3	344.99
-0.418879	2.676638	0.540364	39	4	42	344.00
-1.884956	1.657997	-0.325127	14	47	3	344.00
0.628319	2.744633	-2.391311	2	5	44	343.98
-2.094395	1.197745	-1.173705	12	47	2	343.00
2.303835	0.882554	1.443757	41	6	45	343.00
-0.523599	0.972820	-1.762780	40	9	47	342.99
2.094395	0.735125	0.037270	12	39	3	342.99
-0.942478	0.644807	-0.327139	42	9	46	342.99
-0.942478	2.635686	2.834950	3	1	40	342.99
-0.628319	0.673985	0.203855	12	2	0	342.98
0.628319	1.840579	-2.536445	41	3	44	342.98
-1.989675	1.496414	-2.009267	12	1	1	342.98
-1.989675	1.376560	-1.355481	43	43	46	342.97
-1.361357	0.602620	0.029270	3	4	41	342.00
-2.617994	0.882554	1.443757	10	36	2	342.00
1.675516	2.978333	-0.412090	8	2	43	342.00
-2.094395	2.181338	2.313721	6	38	47	342.00
1.884956	0.534610	2.154808	40	8	47	342.00
-1.570796	0.885626	-1.866061	8	4	45	341.99
2.408554	1.433341	0.524268	40	1	45	341.99
-1.570796	1.395545	-2.850807	4	0	39	341.98
-2.199115	1.846833	2.826543	13	0	1	341.01
2.199115	1.285402	-2.882049	39	47	44	341.00
-1.151917	1.454061	-2.950416	43	6	44	341.00
2.303835	1.622114	0.701509	40	5	44	341.00
-2.513274	1.648538	-2.855044	0	44	8	340.99
-2.617994	1.131400	-0.306629	41	3	43	340.99
-2.303835	0.858279	-2.138895	13	47	0	340.99
1.361357	2.175711	-2.655523	39	1	45	340.00
-1.780236	0.849888	1.767901	13	0	0	340.00
2.513274	0.492205	-1.397963	39	6	44	340.00
-0.733038	2.779245	-2.046268	12	0	0	339.99
0.942478	2.898932	0.139973	12	42	1	339.99
0.209440	1.194776	2.710455	10	2	3	339.98
1.675516	1.006146	1.389734	39	9	0	339.01
0.837758	1.427868	0.984637	1	5	43	339.00
1.466077	2.261466	-1.557500	2	4	43	339.00
-2.408554	1.559671	-1.074934	42	46	45	339.00
-2.932153	1.524811	-2.844718	47	46	9	338.99
-2.303835	1.957868	-0.490784	40	4	43	338.00
2.722714	1.279716	2.812101	38	3	42	338.00
-0.314159	1.258993	-0.284099	2	2	40	337.99
-1.675516	0.790269	-2.282409	40	6	44	337.00
-1.884956	1.377578	-2.636339	11	2	3	337.00
-3.141593	2.232413	2.735777	10	36	4	337.00
1.256637	0.897463	-0.240822	47	6	44	336.99
2.094395	0.607708	-1.541026	39	6	44	336.99
1.570796	2.850089	-1.343899	41	2	43	336.99
-0.837758	3.011274	0.434110	10	4	45	336.99
0.837758	1.865619	-0.952036	1	1	39	336.99
-1.570796	2.417202	-0.103363	12	0	47	336.99
3.036873	2.084401	1.810502	13	44	1	336.97
-0.523599	1.665187	1.477402	39	3	45	336.01
2.303835	2.112276	-1.027246	6	37	5	336.01
0.314159	0.879254	-2.733338	10	5	43	336.00
-2.932153	1.586948	-1.696296	7	35	4	336.00
0.628319	1.147363	-0.558448	2	2	39	336.00
0.837758	1.137135	-0.936514	7	5	45	335.99
-1.256637	1.017371	-0.979790	6	3	41	335.99
-1.884956	1.218146	-0.672643	9	3	47	335.99
2.094395	1.452754	-2.738631	2	6	47	335.98
0.000000	0.869748	2.095969	13	47	2	335.98
-2.513274	1.125217	1.336294	3	4	42	335.00
-1.466077	2.522766	-3.059231	6	37	0	334.99
1.570796	1.437208	-2.529085	6	5	47	334.98
-0.418879	1.232870	-1.822773	8	38	47	334.00
-2.408554	1.298546	2.020601	12	0	3	334.00
-1.047198	1.616061	2.521531	11	4	45	334.00
-1.466077	1.481086	2.890269	7	37	2	333.99
0.209440	1.739676	2.496017	13	46	2	333.99
-2.303835	1.325286	-0.994192	12	47	47	333.98
0.837758	0.426507	2.367872	6	4	44	333.00
-1.780236	2.305347	2.311346	47	6	45	333.00
1.466077	1.218146	-0.672643	12	47	43	333.00
-0.314159	0.852911	1.933394	45	4	41	332.99
-2.408554	1.184734	1.968919	12	0	1	332.99
-2.513274	1.922616	0.844633	8	4	47	332.99
-1.675516	1.218146	-0.672643	5	5	45	332.99
-0.418879	2.886428	-1.793217	11	2	5	332.98
-1.989675	0.819323	2.845960	10	38	3	332.00
0.942478	2.131223	-1.174311	12	46	1	332.00
-1.780236	0.165485	-2.875396	11	39	0	332.00
1.047198	1.813159	2.025395	4	5	44	332.00
1.361357	1.393612	1.952016	2	40	4	332.00
-0.314159	2.950896	1.797889	1	39	5	331.99
-1.570796	2.103223	1.521685	11	39	1	331.99
-0.523599	1.316087	-0.777971	9	37	1	331.99
-0.418879	1.158594	2.487618	0	4	40	331.99
2.094395	2.294058	-0.421070	1	40	45	331.98
0.942478	1.698726	-2.973576	38	3	45	331.00
-0.314159	1.158594	2.487618	0	4	40	331.00
2.199115	0.281664	-2.969147	12	45	44	331.00
-1.256637	1.893281	-1.083976	41	5	43	331.00
1.570796	0.405617	1.773533	0	40	3	331.00
-1.151917	0.757018	-0.608833	42	2	43	330.99
-1.466077	0.898758	-1.031948	6	2	40	330.99
0.628319	0.759800	2.546181	2	0	37	330.99
-1.675516	0.376428	-1.495532	11	0	44	330.99
-1.989675	2.338083	-0.943400	7	6	45	330.98
2.617994	2.216256	1.020029	10	3	0	330.98
2.303835	1.336522	0.435098	12	40	0	330.98
-2.303835	2.255601	-1.728131	13	47	47	330.02
-2.303835	2.563452	-2.044028	36	7	46	330.01
2.932153	0.936702	-0.866461	41	47	43	330.00
-1.151917	1.322568	1.499415	46	10	6	330.00
2.094395	1.084151	1.618525	46	42	7	330.00
-0.837758	1.452754	-2.738631	42	6	44	330.00
-2.932153	1.124930	2.219917	39	8	47	330.00
2.094395	1.934802	2.927634	41	7	45	330.00
-2.827433	2.340210	0.562145	9	3	0	329.99
2.408554	0.803410	-1.984567	2	39	2	329.98
-1.466077	1.475119	-1.648255	5	38	5	329.01
2.827433	1.310722	0.558267	12	43	4	329.00
-0.837758	1.023796	-0.583691	8	37	3	329.00
-2.827433	2.676626	2.335353	44	42	1	329.00
-1.151917	1.286936	1.886053	13	41	1	329.00
1.675516	1.867524	-0.240083	10	37	1	328.99
1.047198	2.370465	2.466824	13	39	3	328.99
-1.361357	1.938088	2.578507	8	37	1	328.00
-0.314159	1.106275	-2.420800	41	4	43	328.00
-1.570796	1.162103	-1.322553	3	2	39	328.00
2.094395	1.456736	1.323154	42	3	44	328.00
-1.361357	0.759800	2.546181	4	3	39	328.00
3.036873	2.528686	2.737228	10	37	5	328.00
0.628319	1.182540	-0.798952	41	1	43	328.00
0.209440	1.589936	0.825020	10	38	4	328.00
-2.827433	2.489741	-2.468428	41	1	45	328.00
0.104720	2.230554	2.171334	13	46	0	327.01
2.303835	2.294058	-0.421070	38	5	44	327.01
-2.513274	0.660897	-2.278593	40	6	44	327.00
-2.094395	1.305241	-2.530249	42	5	44	327.00
-2.408554	1.242312	2.941234	13	0	1	327.00
2.827433	0.281664	-2.969147	40	4	42	327.00
-1.361357	1.697488	-2.322785	46	40	1	326.99
1.884956	0.929031	0.185383	11	38	2	326.99
0.314159	1.875561	1.632831	8	4	0	326.99
-2.932153	0.519001	1.900488	40	45	1	326.99
1.780236	1.927474	-1.754616	4	39	5	326.01
0.418879	1.867524	-0.240083	3	37	0	326.00
-2.932153	1.444527	2.664744	11	47	43	326.00
1.047198	2.108277	-2.095907	38	7	46	326.00
-0.209440	0.933766	-3.015917	10	3	42	326.00
1.675516	2.431406	-2.647820	39	5	45	325.99
1.151917	1.234531	-2.190148	10	2	1	325.99
0.942478	2.032917	-2.199917	38	7	46	325.99
-0.523599	1.125217	1.336294	10	3	5	325.99
0.209440	2.278618	1.170386	2	3	41	325.99
-1.884956	1.620988	-0.875920	9	3	0	325.99
3.036873	0.769035	-1.078574	11	39	0	325.98
1.570796	2.431406	-2.647820	39	5	45	325.01
1.151917	2.661713	-0.529511	9	37	1	325.00
2.408554	0.769035	-1.078574	38	5	44	325.00
0.314159	1.696386	0.328123	42	7	45	325.00
1.151917	1.118930	0.045983	0	40	5	325.00
-2.303835	2.309655	0.726020	10	39	46	325.00
2.827433	2.539516	-0.476942	8	37	1	325.00
-2.932153	1.074714	-2.805147	2	42	7	325.00
0.104720	2.119564	2.754818	39	10	45	325.00
-0.104720	1.374245	-1.226417	41	7	44	324.99
-0.104720	2.637087	3.132730	0	1	41	324.99
1.256637	1.527261	-0.304916	0	2	40	324.99
-1.256637	2.568462	0.150655	11	1	0	324.99
0.314159	1.865046	1.763384	8	4	0	324.99
2.513274	2.661713	-0.529511	11	1	8	324.00
0.942478	1.125217	1.336294	1	41	6	324.00
-1.884956	1.158594	2.487618	13	1	0	324.00
1.780236	1.724852	0.202831	6	4	41	324.00
-3.036873	0.712883	1.174216	45	3	42	324.00
-0.314159	2.232413	2.735777	37	2	47	324.00
-0.628319	1.058706	-2.036438	41	4	43	324.00
-1.151917	1.588901	2.301496	11	4	46	324.00
2.722714	2.226413	-2.064034	7	36	1	323.99
1.989675	2.336046	-1.115799	4	4	43	323.99
0.000000	0.201397	-0.716646	36	3	2	323.99
-2.722714	2.082784	1.042403	9	3	46	323.99
-1.884956	2.245973	-0.702234	10	2	5	323.99
0.000000	1.480942	0.273235	41	4	44	323.99
-1.780236	2.103223	1.521685	46	4	43	323.99
-2.827433	0.943701	0.980328	6	6	47	323.98
-1.466077	1.934802	2.927634	7	37	2	323.98
0.209440	2.355120	0.388593	13	0	1	323.97
0.000000	0.961898	-0.469425	11	3	0	323.96
2.199115	1.322568	1.499415	38	3	45	323.01
2.932153	1.691817	2.061688	39	5	45	323.00
2.617994	2.305347	2.311346	8	36	5	323.00
-2.408554	2.932096	2.377790	12	0	0	323.00
0.523599	1.510518	1.884920	46	5	42	323.00
-0.837758	1.533648	1.644808	40	0	44	323.00
2.408554	2.166980	-0.134879	8	38	46	323.00
0.733038	0.712883	1.174216	6	4	42	322.99
-1.675516	2.539532	-0.074548	10	2	45	322.99
-0.209440	1.375020	-0.170393	13	0	1	322.99
-2.408554	0.993052	2.137478	12	0	2	322.99
1.884956	0.294107	1.593880	6	5	45	322.99
-1.047198	1.257816	-0.894317	1	5	44	322.99
1.780236	1.817772	-1.689625	4	39	5	322.99
1.570796	1.451907	-0.066823	10	37	1	322.98
-1.675516	0.718851	-1.442215	8	4	4	322.97
-2.827433	1.665187	1.477402	7	5	2	322.03
0.314159	2.014149	0.444138	10	4	1	322.01
-2.199115	1.365228	2.563808	13	0	0	322.01
0.628319	2.177132	2.600419	14	44	4	322.00
0.209440	1.329146	-0.648513	4	4	40	322.00
0.942478	2.213937	0.621892	12	1	45	322.00
2.303835	2.568462	0.150655	1	4	41	322.00
1.047198	1.735719	-3.092485	42	9	6	322.00
-2.408554	0.542006	0.228337	0	9	47	321.99
-0.733038	0.389851	-2.340031	10	2	44	321.99
-2.513274	0.715701	0.699906	47	46	40	321.99
0.314159	1.911828	-0.364489	40	8	46	321.99
1.466077	1.707714	-0.787321	11	1	0	321.99
-0.837758	1.321019	-2.749776	14	47	47	321.98
-0.209440	1.181331	-2.060330	14	3	1	321.96
0.104720	1.086822	-0.441112	10	4	4	321.02
-0.314159	0.398249	-1.812694	8	37	0	321.01
1.361357	1.817772	-1.689625	38	9	0	321.01
1.780236	1.841033	-2.756932	4	6	47	321.01
-0.418879	1.770735	0.537245	45	2	42	321.00
0.942478	1.507448	-0.514782	0	2	40	321.00
2.617994	1.511948	-2.632360	46	4	44	321.00
0.628319	1.652224	-0.996105	11	2	1	320.99
-1.675516	1.541082	2.424608	11	3	47	320.99
1.361357	0.935636	-1.445855	7	4	44	320.99
1.047198	0.889834	2.529957	3	46	11	320.99
-2.094395	2.175711	-2.655523	2	6	44	320.99
-0.837758	2.435993	0.683844	12	0	2	320.97
1.989675	2.203804	1.756176	10	5	1	320.00
-1.675516	1.927474	-1.754616	2	2	9	320.00
0.209440	2.131223	-1.174311	2	6	44	319.99
-1.361357	2.885017	0.655562	13	43	44	319.99
-1.989675	0.688204	-2.632204	2	47	38	319.99
2.094395	1.377070	-1.980984	2	5	45	319.99
-2.932153	1.960212	-2.307561	6	36	5	319.01
0.209440	2.682152	0.245751	10	38	1	319.01
-2.199115	2.245973	-0.702234	11	38	47	319.00
2.199115	2.119564	2.754818	39	4	45	319.00
-2.513274	1.630007	1.844552	43	7	45	319.00
0.523599	1.886971	-2.196665	47	6	44	319.00
2.827433	0.819323	2.845960	1	6	46	319.00
-0.314159	0.999847	-0.334738	40	7	45	319.00
0.837758	0.757018	-0.608833	44	42	44	319.00
1.884956	1.652871	1.600681	9	39	5	319.00
0.418879	0.817846	2.390688	8	4	0	318.99
-1.256637	0.652440	2.197129	12	40	47	318.99
-0.628319	1.266731	-1.412461	0	5	43	318.99
-1.675516	1.053682	0.689863	4	46	39	318.99
-2.094395	2.682859	-0.817071	8	5	1	318.97
-1.884956	2.898932	0.139973	11	1	2	318.97
-0.418879	1.769149	1.550298	12	1	3	318.00
-1.780236	0.190569	1.929141	5	6	43	318.00
-2.932153	1.707714	-0.787321	11	39	46	318.00
2.408554	2.363394	-0.272918	38	5	44	318.00
1.466077	2.570050	-1.804492	40	8	47	318.00
0.209440	1.074714	-2.805147	5	5	40	318.00
-0.837758	0.329984	1.201621	12	1	46	317.99
-1.675516	2.177132	2.600419	6	37	3	317.01
-2.303835	2.065568	2.567730	8	38	5	317.01
1.675516	0.727136	-1.633288	42	8	44	317.01
-0.942478	2.324376	-3.111006	9	37	2	317.00
-1.256637	0.913918	1.287618	36	3	47	317.00
3.036873	0.759859	0.351923	39	4	44	317.00
0.209440	2.672720	-1.110422	10	3	5	317.00
0.314159	2.014338	-1.127392	1	1	39	316.99
-0.104720	2.040501	-1.411488	11	3	1	316.99
1.989675	0.409009	-0.570243	47	1	39	316.99
-0.523599	1.936327	-0.099350	9	37	2	316.99
-1.256637	1.496414	-2.009267	47	5	43	316.99
0.418879	1.630007	1.844552	6	6	1	316.99
0.418879	1.865619	-0.952036	9	4	45	316.99
-2.094395	1.579624	-1.199759	11	0	4	316.99
-1.989675	1.317907	-1.121023	11	1	47	316.97
-0.314159	1.012180	0.304066	40	46	45	316.97
0.942478	1.321609	2.687717	39	47	47	316.96
1.989675	0.680326	-0.133370	10	38	3	316.00
-1.780236	2.032917	-2.199917	47	5	42	316.00
-0.628319	0.077645	1.453433	47	40	45	316.00
-1.570796	2.245628	-1.899216	10	3	45	316.00
1.780236	1.834787	0.751968	10	38	2	316.00
-1.675516	2.431406	-2.647820	13	0	1	315.99
1.780236	2.134269	-1.948042	40	7	46	315.01
2.094395	2.931927	-2.728768	12	4	47	315.00
-1.570796	1.708430	-1.627552	40	7	44	315.00
2.094395	1.199898	-2.777257	2	6	47	315.00
-3.036873	0.814161	1.010949	1	43	39	315.00
-0.418879	1.106275	-2.420800	41	4	43	314.99
1.989675	1.567193	2.643172	40	46	42	314.99
2.932153	1.056622	-0.831866	42	0	43	314.99
0.314159	2.661713	-0.529511	10	3	5	314.99
-2.199115	0.513579	-1.147354	10	4	3	314.99
-2.722714	2.611256	-0.279110	12	40	47	314.99
-0.209440	2.019676	-1.980944	9	6	1	314.99
-1.151917	0.481292	-2.529098	11	2	3	314.98
2.199115	0.725300	-2.975134	12	46	4	314.98
-0.104720	0.999847	-0.334738	38	4	46	314.01
1.047198	0.609360	-2.464379	11	1	1	314.01
0.733038	1.893828	3.053453	9	36	4	314.00
-0.628319	0.806832	3.022155	12	0	47	314.00
-1.466077	2.442222	-1.195837	37	9	44	314.00
-2.513274	1.846350	1.893983	4	5	44	314.00
2.513274	0.829531	0.665695	39	5	45	314.00
-2.094395	2.212686	-0.544809	8	4	4	314.00
0.733038	1.268591	-3.122146	40	0	45	314.00
2.617994	1.339550	1.370353	43	3	43	313.99
1.047198	1.770119	-2.427175	43	5	44	313.99
-2.094395	1.070157	-0.073422	12	37	1	313.99
1.675516	1.724868	2.846246	4	5	44	313.99
0.837758	1.888979	0.982922	3	1	39	313.99
0.628319	1.247736	2.242810	10	2	45	313.98
-1.151917	1.074714	-2.805147	43	9	45	313.00
-1.570796	0.852911	1.933394	13	1	0	313.00
-1.989675	1.698726	-2.973576	44	44	8	313.00
-1.047198	0.201397	-0.716646	38	5	46	313.00
0.837758	2.007301	0.142337	41	9	46	313.00
2.932153	2.119564	2.754818	41	47	44	312.99
0.209440	0.842945	-2.907318	5	4	39	312.99
-2.094395	2.185580	1.287673	9	38	47	312.99
-2.513274	0.735125	0.037270	5	1	40	312.99
-2.408554	1.032316	2.884221	13	0	1	312.99
2.827433	1.927474	-1.754616	2	1	40	312.99
-2.303835	1.511948	-2.632360	13	0	1	312.99
-2.303835	1.157331	-2.906362	47	1	41	312.99
1.256637	1.377070	-1.980984	9	3	3	312.99
1.675516	1.480878	1.194576	9	38	0	312.99
-3.141593	2.084401	1.810502	12	46	4	312.98
1.780236	2.338083	-0.943400	13	0	47	312.96
-0.733038	2.014149	0.444138	11	2	46	312.01
-1.151917	1.178898	1.827305	7	35	2	312.00
2.408554	0.943701	0.980328	6	36	3	312.00
-3.036873	1.266731	-1.412461	42	0	43	312.00
2.094395	1.388849	2.233847	7	36	3	312.00
2.303835	0.935636	-1.445855	6	37	3	312.00
-1.989675	0.400542	-2.995729	11	38	4	312.00
0.733038	2.099185	1.667006	3	4	42	311.99
0.209440	1.685031	-2.009038	0	6	43	311.99
-0.314159	1.888979	0.982922	2	0	39	311.99
-2.827433	0.415893	1.464890	8	4	4	311.99
2.303835	1.922616	0.844633	42	10	44	311.99
-1.151917	0.919522	2.948277	5	39	44	311.99
2.513274	2.103223	1.521685	11	2	0	311.99
-1.151917	1.074029	1.909193	13	41	0	311.98
-2.408554	1.130958	2.972931	13	0	1	311.98
-0.628319	1.336522	0.435098	37	47	44	311.97
-1.675516	1.559671	-1.074934	13	38	3	311.00
0.104720	0.982609	-1.136920	42	4	43	311.00
