,real_index,vina_energy,vina_constraint,vina_total,coordinate,fnat,irms,lrms,dockq,cluster_ind,percent_near_native,ranked_data
37,15822,-0.36856926545655,-24.91133979570192,-25.27990906115847,"(-24.41268, -2.7155893, 23.20367, 0.7076753, 0.1914466, -0.557848, 0.38903677)",0.0,11.01,27.475,0.035,502,0.0,rank_37_index_2
38,9148,-0.9786419305375896,-19.73397823489548,-20.712620165433076,"(-26.038647, -4.188852, -18.362036, -0.10289959, -0.4072569, 0.6221997, 0.6606217)",0.0,6.574,35.34,0.035,7,0.0,rank_38_index_9
39,8998,5.992652947898493,-16.98214846500645,-10.989495517107958,"(-24.244953, -9.993181, 23.435074, -0.03965025, -0.38459823, 0.63372606, -0.6700025)",0.0,12.466,25.213,0.039,209,0.0,rank_39_index_2
40,15991,2.1503304779477777,-12.42794413880864,-10.277613660860863,"(-32.72335, -0.95932233, 11.667533, 0.13710298, -0.21738799, -0.59316796, 0.7629529)",0.0,12.02,24.552,0.041,57,0.0,rank_40_index_5
41,10596,7.174038518569345,-24.40229657101033,-17.228258052440985,"(-22.721897, -0.5037885, 29.671345, 0.5337692, 0.0049393815, -0.5655709, 0.6286459)",0.0,12.445,32.813,0.026,605,0.0,rank_41_index_6
42,3597,-18.703561509433804,-27.646776723229145,-46.35033823266295,"(-25.260805, -15.269534, 2.2477028, -0.15969944, 0.2443026, -0.8586779, 0.4212891)",0.0,12.764,24.03,0.042,5,0.0,rank_42_index_5
43,11024,-7.3651568772664255,-19.830259374837773,-27.1954162521042,"(-26.045149, -8.914474, -4.0552506, -0.2504776, -0.56210166, -0.5705566, 0.5438454)",0.0,10.817,28.873,0.033,824,0.0,rank_43_index_3
44,13188,1.6587163345257387,-13.748576845724257,-12.089860511198516,"(-31.72567, -6.497712, 7.638502, -0.08569034, 0.20829844, 0.5639723, -0.7944836)",0.0,12.531,23.218,0.044,356,0.0,rank_44_index_10
45,14160,6.318909869986196,-15.94535020880135,-9.626440338815154,"(-25.672937, -13.125044, -2.0025194, -0.3071512, -0.39323243, -0.57365024, 0.6495782)",0.0,11.038,26.853,0.036,487,0.0,rank_45_index_4
46,13938,8.293378258701301,-15.266401883615307,-6.973023624914008,"(-22.24903, -13.001749, 23.904585, -0.1058798, -0.24443856, 0.67245144, -0.6905421)",0.0,13.373,26.663,0.035,405,0.0,rank_46_index_5
47,7825,1.9014685684251769,-20.8499607061493,-18.948492137724124,"(-33.122932, -0.73612446, 7.408727, -0.010409629, -0.41619852, -0.48607925, 0.7683732)",0.0,10.769,25.249,0.04,311,0.0,rank_47_index_8
48,15785,-21.10081245878878,-92.39302062821577,-113.49383308700456,"(-31.572994, -5.768691, -10.183344, 0.48316792, 0.58336866, 0.47388342, -0.4490704)",0.0,9.804,31.813,0.03,595,0.0,rank_48_index_10
