index,rank_tcp,protac_ind,dockq,fnat,irms,lrms,energy,num_clusters_fcc,fcc_label,cluster_size,refin_tcp,percent_near_native,best_cluster_dockq
58,6,9,0.12,0.0,5.63,13.71,-636.82,44,1,119,8,0.0,0.12
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
484,50,5,0.03,0.0,12.53,30.35,-658.33,44,2,80,6,0.0,0.03
